venue,pool_address,stock_symbol,stock_asset_uid,stock_token,quote_symbol,quote_token,token0,token1,fee,tick_spacing,evidence
UNISWAP_V3,0x98996e833ea35ec17c3645ca7b6dd40d188564c4,GLD,0x000000000000000000000000000000001db61e88b20b481093c556e4d07195b5,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x5f15120b65498573dd0770f92646077a76b60724,GLW,0x0000000000000000000000000000000040b2153b3d3d4715b8d22a15ba1acff2,0x7c04e6a3368f2a1de3874f0e80d2e0a1a9915da6,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x7c04e6a3368f2a1de3874f0e80d2e0a1a9915da6,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x5016f0fa496fd9818a3452146457cd8d779dba61,GLXY,0x000000000000000000000000000000001acf6eeea06d40c5b323c903f77bd6d1,0x2d427692e928fa156ec22acfabafa0447c5805b7,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x2d427692e928fa156ec22acfabafa0447c5805b7,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V2,0xcc1d4132cee3fd8ed72b98cdd3350a01ecd9c668,GME,0x00000000000000000000000000000000c5ac9420091c4f9eb3ff1fdd1d2b60c6,0x1b0e319c6a659f002271b69db8a7df2f911c153e,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1b0e319c6a659f002271b69db8a7df2f911c153e,3000,,CANONICAL_FACTORY_VIEW_AT_FIXED_BLOCK
UNISWAP_V3,0xb7723619e09e9317b3e538e7531ecbb910aec107,GME,0x00000000000000000000000000000000c5ac9420091c4f9eb3ff1fdd1d2b60c6,0x1b0e319c6a659f002271b69db8a7df2f911c153e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0x5fc5360d0400a0fd4f2af552add042d716f1d168,100,1,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xe2b46c905e12ab8e2f864e4821a4325884c1b126,GME,0x00000000000000000000000000000000c5ac9420091c4f9eb3ff1fdd1d2b60c6,0x1b0e319c6a659f002271b69db8a7df2f911c153e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0x5fc5360d0400a0fd4f2af552add042d716f1d168,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x0a0675689c2ad2a3ade86539bcbd27b6c0764e9d,GME,0x00000000000000000000000000000000c5ac9420091c4f9eb3ff1fdd1d2b60c6,0x1b0e319c6a659f002271b69db8a7df2f911c153e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0x5fc5360d0400a0fd4f2af552add042d716f1d168,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xe9713f453adb9245b19559790c96f470a18f2fdf,GME,0x00000000000000000000000000000000c5ac9420091c4f9eb3ff1fdd1d2b60c6,0x1b0e319c6a659f002271b69db8a7df2f911c153e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xc6bcc95043dc48c204bb2d57fb264a10efe0a607,GME,0x00000000000000000000000000000000c5ac9420091c4f9eb3ff1fdd1d2b60c6,0x1b0e319c6a659f002271b69db8a7df2f911c153e,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1b0e319c6a659f002271b69db8a7df2f911c153e,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x65faff0b9625a321205cd68bacedd7a02a9d1fce,GME,0x00000000000000000000000000000000c5ac9420091c4f9eb3ff1fdd1d2b60c6,0x1b0e319c6a659f002271b69db8a7df2f911c153e,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1b0e319c6a659f002271b69db8a7df2f911c153e,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x7abf2778feb763b13014a67d615c4e2e8ae2dd51,GME,0x00000000000000000000000000000000c5ac9420091c4f9eb3ff1fdd1d2b60c6,0x1b0e319c6a659f002271b69db8a7df2f911c153e,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1b0e319c6a659f002271b69db8a7df2f911c153e,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xa3617bb4d7dc9dd20f79165486097a54b3593164,GOOGL,0x0000000000000000000000000000000053b69e2076884cc9ae2ada9bc7095df3,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,0x5fc5360d0400a0fd4f2af552add042d716f1d168,100,1,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x34d0dc122cf9a8eb296fc5e0d3a233625d7d19b7,GOOGL,0x0000000000000000000000000000000053b69e2076884cc9ae2ada9bc7095df3,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,0x5fc5360d0400a0fd4f2af552add042d716f1d168,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x553e9a453425cd9b90919f317061fbc3794cc57a,GOOGL,0x0000000000000000000000000000000053b69e2076884cc9ae2ada9bc7095df3,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,0x5fc5360d0400a0fd4f2af552add042d716f1d168,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xb2bb17fa1905bcc1558b5aaec894faab666b323a,GOOGL,0x0000000000000000000000000000000053b69e2076884cc9ae2ada9bc7095df3,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x8fb9301586f27e2cff85312f7c1d0f16c6167cde,GOOGL,0x0000000000000000000000000000000053b69e2076884cc9ae2ada9bc7095df3,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,100,1,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x778f2a0cf24e8d12fe3730c87fe1448d47e66add,GOOGL,0x0000000000000000000000000000000053b69e2076884cc9ae2ada9bc7095df3,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xe0236f4dae922534ef8a33f15ea037fc31dac9cb,HII,0x00000000000000000000000000000000f759d1fccdb8418a8970ee6932aa6584,0xeb61c0ed490a367d4e3631ccf8a74b3bfc7e775d,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xeb61c0ed490a367d4e3631ccf8a74b3bfc7e775d,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xc8c90d3a1c1a24967e773ac2ad0d456ba3e31f64,HIMS,0x00000000000000000000000000000000e56a9632bdd64f7ea0745b48971ad047,0xccee82fe024c36fa15e1005ede3e9e4787e23d09,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xccee82fe024c36fa15e1005ede3e9e4787e23d09,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x18e2380689f425e0999f119553ac1f1c3b943e5f,HIMS,0x00000000000000000000000000000000e56a9632bdd64f7ea0745b48971ad047,0xccee82fe024c36fa15e1005ede3e9e4787e23d09,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xccee82fe024c36fa15e1005ede3e9e4787e23d09,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xeb576c467d69e084a0fdc6ddf744467804634650,HIMS,0x00000000000000000000000000000000e56a9632bdd64f7ea0745b48971ad047,0xccee82fe024c36fa15e1005ede3e9e4787e23d09,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xccee82fe024c36fa15e1005ede3e9e4787e23d09,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xe0e25884a3b690b1699732de475b2281600b0934,HPE,0x00000000000000000000000000000000d2ef3f28627f47539db72dbe14c6f1f7,0x59dd09d4900c2e4b5f75b7c0d4e6796fcc234cb1,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x59dd09d4900c2e4b5f75b7c0d4e6796fcc234cb1,0x5fc5360d0400a0fd4f2af552add042d716f1d168,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x9bd9061794310d98b7b8f2abeb8056225bc73bee,HPE,0x00000000000000000000000000000000d2ef3f28627f47539db72dbe14c6f1f7,0x59dd09d4900c2e4b5f75b7c0d4e6796fcc234cb1,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x59dd09d4900c2e4b5f75b7c0d4e6796fcc234cb1,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xdaab22b473029a8f8f00cbe3a33de82dbbeb6ec9,HWM,0x00000000000000000000000000000000e42a66686f784f69abb7759114f38f51,0xaea445c5f3db1a462998ccc422a875a361ee5d99,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xaea445c5f3db1a462998ccc422a875a361ee5d99,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xa0a79bc62fc822f3bcdf0ebbc586031781c53a5b,IBM,0x00000000000000000000000000000000c0d3fe37e35240d1a0f311a07e2b9fc4,0x980dcf6766fa79f5cf0c4aadb3ab477ff15a9619,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x980dcf6766fa79f5cf0c4aadb3ab477ff15a9619,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x86509c1cc350a928fa6472d72a6915c31e8340f0,IBRX,0x00000000000000000000000000000000ff5617943e99488d87281bae9b706d53,0x7c148f74ac7445d1f28366b7fcdc6792a9fcd0cf,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x7c148f74ac7445d1f28366b7fcdc6792a9fcd0cf,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x07c3a3a6eeb2f122493f32418fbf136403608cb8,INDA,0x00000000000000000000000000000000f87aee91942940d0acf2e657187332af,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x2171c94d8073c4913f4653a0766d18aa8a29d1f6,INDA,0x00000000000000000000000000000000f87aee91942940d0acf2e657187332af,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xff2c1a42d9f3ac3d338d8ce4e44607cb8c333f45,INDA,0x00000000000000000000000000000000f87aee91942940d0acf2e657187332af,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xf5b37a305e7304a70067be356ee611ac29f706eb,INDA,0x00000000000000000000000000000000f87aee91942940d0acf2e657187332af,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xcb52c90cfc9f0e1024fec25bb64fdbfc91a1c163,INFQ,0x000000000000000000000000000000005d6501818f804e87ab5b352105bbad0a,0xb853bc83a753342a4f8320ea680b4b1e84118d21,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xb853bc83a753342a4f8320ea680b4b1e84118d21,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x47ec01141ea4d6325908bc5291a981b17ef2dad6,INOD,0x00000000000000000000000000000000c23820045b544bafbdc0dd622098fcc3,0xf1953dab6fad537488d5a022361ffaa8b4c95ec6,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xf1953dab6fad537488d5a022361ffaa8b4c95ec6,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V2,0xebe234f3d6f85ff2508cd4138aba88d8eab6e6b0,INTC,0x000000000000000000000000000000002eb75a2c20d7423881b4f812c27d0abe,0xc72b96e0e48ecd4dc75e1e45396e26300bc39681,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xc72b96e0e48ecd4dc75e1e45396e26300bc39681,3000,,CANONICAL_FACTORY_VIEW_AT_FIXED_BLOCK
UNISWAP_V2,0xf405102e0a7c84d3f9c2a5f616638dac7f77d594,INTC,0x000000000000000000000000000000002eb75a2c20d7423881b4f812c27d0abe,0xc72b96e0e48ecd4dc75e1e45396e26300bc39681,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc72b96e0e48ecd4dc75e1e45396e26300bc39681,3000,,CANONICAL_FACTORY_VIEW_AT_FIXED_BLOCK
UNISWAP_V3,0x2e5a92f5013a64661a49312111be2e8abd33f56a,INTC,0x000000000000000000000000000000002eb75a2c20d7423881b4f812c27d0abe,0xc72b96e0e48ecd4dc75e1e45396e26300bc39681,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xc72b96e0e48ecd4dc75e1e45396e26300bc39681,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x235b2650e67570ef3bfd0b3024fc0ed0b0b24245,INTU,0x00000000000000000000000000000000482927a418d1476c8ee89e119bf61fc7,0x56d23bee5f41a7120170b0c603dae30128e460e9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x56d23bee5f41a7120170b0c603dae30128e460e9,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xbc44b11f569d3feed9b4088f5a3fc569d2e3c77f,IONQ,0x00000000000000000000000000000000b6f6e756b7ff46b88238c18d0bc07fd4,0x558378e000d634a36593e338ebacdd6207640efe,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x558378e000d634a36593e338ebacdd6207640efe,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x0dbe9eeea89c6ef5cd2ffcdf800e6f2548524cdb,IREN,0x00000000000000000000000000000000612c7fa7477f4f21b3a425f180cffd86,0xf0ab0c93be6f41369d302e55db1a96b3c430212d,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xf0ab0c93be6f41369d302e55db1a96b3c430212d,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x17687ef362f5d06376523ca4dfb15444d1dc6e30,JBL,0x00000000000000000000000000000000aad6874f8eba489d8a46fe1cbddc8db4,0xeaf2512dfc1beac608f8794b3793cd4e02894aa6,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xeaf2512dfc1beac608f8794b3793cd4e02894aa6,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x44d79f520eacc47fe958d6ea88b4ed1271971c1e,JNJ,0x00000000000000000000000000000000b1ab18e03806432eac8895cdd289a769,0x03dfbbe0ac4e7bcdafd08ed41a400326b77d8c80,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x03dfbbe0ac4e7bcdafd08ed41a400326b77d8c80,0x5fc5360d0400a0fd4f2af552add042d716f1d168,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x7f0ace18d1dced47063cf26e649bc8ab14d09e67,JNJ,0x00000000000000000000000000000000b1ab18e03806432eac8895cdd289a769,0x03dfbbe0ac4e7bcdafd08ed41a400326b77d8c80,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x03dfbbe0ac4e7bcdafd08ed41a400326b77d8c80,0x5fc5360d0400a0fd4f2af552add042d716f1d168,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x8d39388ef11bb78843130bd74ab0e5d89fa76b30,JNJ,0x00000000000000000000000000000000b1ab18e03806432eac8895cdd289a769,0x03dfbbe0ac4e7bcdafd08ed41a400326b77d8c80,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x03dfbbe0ac4e7bcdafd08ed41a400326b77d8c80,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x311514da397925858aaa27c08a696a1d2f76f3b3,JNJ,0x00000000000000000000000000000000b1ab18e03806432eac8895cdd289a769,0x03dfbbe0ac4e7bcdafd08ed41a400326b77d8c80,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x03dfbbe0ac4e7bcdafd08ed41a400326b77d8c80,0x0bd7d308f8e1639fab988df18a8011f41eacad73,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xade500b7d85db5048c6a1fb643c4e7be6c72147f,JOBY,0x0000000000000000000000000000000092891cbd0b204f8a87d7878e0fbd60a8,0xb334c5ce741b80b5b671f47f5c269cb193fe8e24,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xb334c5ce741b80b5b671f47f5c269cb193fe8e24,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x6e592cc49f3484155b0da443fb9b7f0c300f9dc2,KLAC,0x00000000000000000000000000000000fb93cee635bd469e8dc9849f12f889aa,0x96b933c74ecb4a0926b9210cef7b743ef46be2e9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x96b933c74ecb4a0926b9210cef7b743ef46be2e9,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xadf6351c8210a1c0d64d35ee9e2274b1cadf9b3c,KSS,0x00000000000000000000000000000000b3a0668c099e4767b0be3e33d2542cae,0x12e3c047bf9aecaf9ddc98c05c31bfd1dd043993,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x12e3c047bf9aecaf9ddc98c05c31bfd1dd043993,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xf99db64402bbaceceb6da21f941fa75d3596418a,KTOS,0x00000000000000000000000000000000a8a9aa61c79e45b48d4ae5e9b6941ed1,0x7fd06a4d81ccfa3f351394e144d5191874c31313,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x7fd06a4d81ccfa3f351394e144d5191874c31313,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xe529ab9afdd8510954e59ff4d532510f685d1f5f,LHX,0x00000000000000000000000000000000441407e9a0ab483bb0d6191d23bcb654,0x48d60243c66437c6ac3c2495be94747aed5dfe25,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x48d60243c66437c6ac3c2495be94747aed5dfe25,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x48731d5732b6bd1ad3325c77cedcff131169783c,LITE,0x00000000000000000000000000000000a5fc7b0af972454baf7c124f624ae97f,0x8ef20885f94e3d9bc7eb3080279188bd5ed7c08c,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8ef20885f94e3d9bc7eb3080279188bd5ed7c08c,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xf212d02146a897f5f686e9d629f6a73da534324a,LLY,0x00000000000000000000000000000000ac7debdd1135468e9b6a35678f81bb28,0x8005d266423c7ea827372c9c864491e5786600ea,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8005d266423c7ea827372c9c864491e5786600ea,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xd2038788ebe1e0bfd7c0a6112f09778f3aeaeca6,LLY,0x00000000000000000000000000000000ac7debdd1135468e9b6a35678f81bb28,0x8005d266423c7ea827372c9c864491e5786600ea,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8005d266423c7ea827372c9c864491e5786600ea,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xf4274130137eee20bad928b593d992716516ceb9,LLY,0x00000000000000000000000000000000ac7debdd1135468e9b6a35678f81bb28,0x8005d266423c7ea827372c9c864491e5786600ea,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8005d266423c7ea827372c9c864491e5786600ea,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x666ba98ab094793e276215448f2485fd8e3c3ce5,LLY,0x00000000000000000000000000000000ac7debdd1135468e9b6a35678f81bb28,0x8005d266423c7ea827372c9c864491e5786600ea,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8005d266423c7ea827372c9c864491e5786600ea,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x668e15f9e21bddf8a01acec9ee4c889206522811,LLY,0x00000000000000000000000000000000ac7debdd1135468e9b6a35678f81bb28,0x8005d266423c7ea827372c9c864491e5786600ea,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8005d266423c7ea827372c9c864491e5786600ea,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x40567898b0c6ea66798e78ffcf076c55604bcd0c,LMT,0x000000000000000000000000000000005cca09f06be14aea89a8ea6265026644,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0x5fc5360d0400a0fd4f2af552add042d716f1d168,100,1,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x24c1cf38eba9841fa3e7379fc1da832eb97d3f14,LMT,0x000000000000000000000000000000005cca09f06be14aea89a8ea6265026644,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0x5fc5360d0400a0fd4f2af552add042d716f1d168,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
