stock_symbol,stock_asset_uid,stock_token,quote_symbol,quote_token,dex_id,version,pair_identifier,pair_identifier_kind,evidence,liquidity_usd_at_capture,volume_h24_at_capture,url
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x93ccaa0dbab753beaef789704d622d05f619eb547039a0220625693ea12a333e,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,45648.57,3405736.4,https://dexscreener.com/robinhood/0x93ccaa0dbab753beaef789704d622d05f619eb547039a0220625693ea12a333e
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x95e75104a4034c4b6988dd645f0c3737536a0231c604a4e04cb3014bebd66182,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,200.34,298.23,https://dexscreener.com/robinhood/0x95e75104a4034c4b6988dd645f0c3737536a0231c604a4e04cb3014bebd66182
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xacea22aa920d6a0380b8c0f5589e9acfb04313de19d1fc7fa82fe5c87dfeedda,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1818.86,646.44,https://dexscreener.com/robinhood/0xacea22aa920d6a0380b8c0f5589e9acfb04313de19d1fc7fa82fe5c87dfeedda
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0xbc8a60e0cf4e430abbbbb2d5ad0319bae2803cb13955e4bf456745d91c902cbd,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,2843.54,2033.48,https://dexscreener.com/robinhood/0xbc8a60e0cf4e430abbbbb2d5ad0319bae2803cb13955e4bf456745d91c902cbd
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xbda5509831b44a77e0f49e0e3d128f940ef0366f820f421f3a2f2c79c21602a2,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,12467.01,553506.9,https://dexscreener.com/robinhood/0xbda5509831b44a77e0f49e0e3d128f940ef0366f820f421f3a2f2c79c21602a2
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xbe40d1778898d2d44774768ef5c0da800fc2be27467dfb23263b9fb44fba6584,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,998.07,24.36,https://dexscreener.com/robinhood/0xbe40d1778898d2d44774768ef5c0da800fc2be27467dfb23263b9fb44fba6584
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xc562c8449dbdd83e9b93bc2de414d44940082e568fcfa9d9bf659ebcc32cc5fb,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1369.26,27704.67,https://dexscreener.com/robinhood/0xc562c8449dbdd83e9b93bc2de414d44940082e568fcfa9d9bf659ebcc32cc5fb
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xd4fa4c9859b69466b3e35d7907789e6d22d5200f3d7634532d825a4469cec863,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,14370.55,586005.51,https://dexscreener.com/robinhood/0xd4fa4c9859b69466b3e35d7907789e6d22d5200f3d7634532d825a4469cec863
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xd523b0bb8faf732b803b7a3b880193cab60922937f34aa8c0f4265429a197d88,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,19698.12,44107.36,https://dexscreener.com/robinhood/0xd523b0bb8faf732b803b7a3b880193cab60922937f34aa8c0f4265429a197d88
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0xdfc2c197c159c674f1e8f69c78fd8fa6d0e9281d2a51c185eb9a9ea899ebc286,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,23737.35,50040.07,https://dexscreener.com/robinhood/0xdfc2c197c159c674f1e8f69c78fd8fa6d0e9281d2a51c185eb9a9ea899ebc286
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0xf1ead2e5df0e510fa2948ceb89cb4d0871acd5f23c2a55a39531a72b1f0a232f,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,8504.79,6843.43,https://dexscreener.com/robinhood/0xf1ead2e5df0e510fa2948ceb89cb4d0871acd5f23c2a55a39531a72b1f0a232f
LULU,0x000000000000000000000000000000005b0a57398f2f4322b011fb98da1f785f,0x4e62068525ab11fe768e29dfd00ef909b9803016,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xf7fcd84028ede467ba8dd79fd521b100d3b6dae689f3fd6e1e3fd5022be85cb5,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1505.08,4217.13,https://dexscreener.com/robinhood/0xf7fcd84028ede467ba8dd79fd521b100d3b6dae689f3fd6e1e3fd5022be85cb5
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,ramses,v3,0x960f79d8dfec7f2f0c1b24cdac6bb9df1371c6e2,CONTRACT_ADDRESS,THIRD_PARTY_DISCOVERY_ONLY,3774.44,5430.13,https://dexscreener.com/robinhood/0x960f79d8dfec7f2f0c1b24cdac6bb9df1371c6e2
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,sheriff,v4,0xa3b563a64910b5a3d5dc815147b82f27bd902bda,CONTRACT_ADDRESS,THIRD_PARTY_DISCOVERY_ONLY,836.54,5.15,https://dexscreener.com/robinhood/0xa3b563a64910b5a3d5dc815147b82f27bd902bda
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v3,0x107a7cb40d8665360ba10e59471af06150a50922,CONTRACT_ADDRESS,MATCHED_CANONICAL_UNISWAP_FACTORY_RESULT,326243.14,421794.64,https://dexscreener.com/robinhood/0x107a7cb40d8665360ba10e59471af06150a50922
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v3,0x6fd62e9843ad2ac2c4fbf2b62647953ea29b3537,CONTRACT_ADDRESS,MATCHED_CANONICAL_UNISWAP_FACTORY_RESULT,2782.32,73.15,https://dexscreener.com/robinhood/0x6fd62e9843ad2ac2c4fbf2b62647953ea29b3537
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,uniswap,v3,0xa4bdb396a69617eb7f70e2cc1ef526f7340b1b0d,CONTRACT_ADDRESS,MATCHED_CANONICAL_UNISWAP_FACTORY_RESULT,54828.98,376941.32,https://dexscreener.com/robinhood/0xa4bdb396a69617eb7f70e2cc1ef526f7340b1b0d
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x0517b876fc82b3494abc9c208d5873d4b515d1761351d7d0264840551f56cc48,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,558.93,397.59,https://dexscreener.com/robinhood/0x0517b876fc82b3494abc9c208d5873d4b515d1761351d7d0264840551f56cc48
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x4ac4259eb99dce57268a856719d087fa1a53569b2fed6f330aabe32d9a4aa4f5,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,45724.03,211962.55,https://dexscreener.com/robinhood/0x4ac4259eb99dce57268a856719d087fa1a53569b2fed6f330aabe32d9a4aa4f5
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x5875d407a42965b0e768c8925cea290e06fa50603ef34fc99eb92a1050e6ae36,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,343615.4,1277268.6,https://dexscreener.com/robinhood/0x5875d407a42965b0e768c8925cea290e06fa50603ef34fc99eb92a1050e6ae36
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x74b0c1d37ad57fcca5f3d64768d2ec6df43644d612c28cd552ff32198c940cc1,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,13353.12,11541.68,https://dexscreener.com/robinhood/0x74b0c1d37ad57fcca5f3d64768d2ec6df43644d612c28cd552ff32198c940cc1
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x74eccb0ea6c6c5f079b5e1bb388c22775e73b75f17a2efc70e0f0cc97caf7e91,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,3336.66,1273.58,https://dexscreener.com/robinhood/0x74eccb0ea6c6c5f079b5e1bb388c22775e73b75f17a2efc70e0f0cc97caf7e91
META,0x00000000000000000000000000000000343e7beca03644bcba2e50b8236784f5,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x825482c14268df31245e2723450c0242d7beb7151ed2f0a95f03bf97699dbc99,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,974.04,229.66,https://dexscreener.com/robinhood/0x825482c14268df31245e2723450c0242d7beb7151ed2f0a95f03bf97699dbc99
MOD,0x0000000000000000000000000000000059499b681f6d4d558c653682dd74910e,0xc6cbad1016b38b797610c25e1dc7d95988b1f362,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x020147444cda62c6b1f81e148f72370e717c4fa18880dd13e6c7f0e941dfb6a9,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,3698.26,539.53,https://dexscreener.com/robinhood/0x020147444cda62c6b1f81e148f72370e717c4fa18880dd13e6c7f0e941dfb6a9
MOD,0x0000000000000000000000000000000059499b681f6d4d558c653682dd74910e,0xc6cbad1016b38b797610c25e1dc7d95988b1f362,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x1226441e2e2c0fd89df47ca54ac568eb84dfcdcea2697ecae62c393f71635fe8,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,3936.67,60.05,https://dexscreener.com/robinhood/0x1226441e2e2c0fd89df47ca54ac568eb84dfcdcea2697ecae62c393f71635fe8
MOD,0x0000000000000000000000000000000059499b681f6d4d558c653682dd74910e,0xc6cbad1016b38b797610c25e1dc7d95988b1f362,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x24da5324ca9df4fab3130baeee09d15a34ccc10b6f1006a0ece95455f405bced,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,2721.48,100.86,https://dexscreener.com/robinhood/0x24da5324ca9df4fab3130baeee09d15a34ccc10b6f1006a0ece95455f405bced
MOD,0x0000000000000000000000000000000059499b681f6d4d558c653682dd74910e,0xc6cbad1016b38b797610c25e1dc7d95988b1f362,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x7434e96ef5aa14c99d0ce27cec1c1d80f3adb5e92a0fe0790b5a4898d3aa2658,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,2500.63,59.25,https://dexscreener.com/robinhood/0x7434e96ef5aa14c99d0ce27cec1c1d80f3adb5e92a0fe0790b5a4898d3aa2658
MOD,0x0000000000000000000000000000000059499b681f6d4d558c653682dd74910e,0xc6cbad1016b38b797610c25e1dc7d95988b1f362,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0xd80181d68dfc90f15b2357c5de6ba13895058bbb5a551ded07d1e0fc660fd44d,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,7551.36,321.18,https://dexscreener.com/robinhood/0xd80181d68dfc90f15b2357c5de6ba13895058bbb5a551ded07d1e0fc660fd44d
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,ramses,v3,0xf78846added5cfcaf90649900fee804c42976d67,CONTRACT_ADDRESS,THIRD_PARTY_DISCOVERY_ONLY,71099.74,62479.64,https://dexscreener.com/robinhood/0xf78846added5cfcaf90649900fee804c42976d67
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v3,0xa34d0667334074df2d5bfd259e79e6b9cf1fa8bf,CONTRACT_ADDRESS,MATCHED_CANONICAL_UNISWAP_FACTORY_RESULT,149169.52,219393.9,https://dexscreener.com/robinhood/0xa34d0667334074df2d5bfd259e79e6b9cf1fa8bf
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,uniswap,v3,0xae6d85e96bee054417d8d627b310a945484415be,CONTRACT_ADDRESS,MATCHED_CANONICAL_UNISWAP_FACTORY_RESULT,30.93,1046.92,https://dexscreener.com/robinhood/0xae6d85e96bee054417d8d627b310a945484415be
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v3,0xb40196272a6d2eb5edf6d93bc4dc39856ad95e0e,CONTRACT_ADDRESS,MATCHED_CANONICAL_UNISWAP_FACTORY_RESULT,35103.37,267149.77,https://dexscreener.com/robinhood/0xb40196272a6d2eb5edf6d93bc4dc39856ad95e0e
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x037364372adb526c4c2634d94f85990ce1d7da26b6d4081ebc0dc1ef3f219e53,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,35117.65,238743.83,https://dexscreener.com/robinhood/0x037364372adb526c4c2634d94f85990ce1d7da26b6d4081ebc0dc1ef3f219e53
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x32be53c0e86965275e39cdd3083c62e290af4e3835673a725305e9034ff5e06b,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,37961.63,5210.22,https://dexscreener.com/robinhood/0x32be53c0e86965275e39cdd3083c62e290af4e3835673a725305e9034ff5e06b
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x46087124925daa98a900a2f9835489040a75875b565bcaaedd723b72dff55f6a,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,937.42,226.57,https://dexscreener.com/robinhood/0x46087124925daa98a900a2f9835489040a75875b565bcaaedd723b72dff55f6a
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x57976796de1e5a6951dac96f20a3e0f5a67f4133d9a42604618fc55cbba601f5,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1184.72,18.71,https://dexscreener.com/robinhood/0x57976796de1e5a6951dac96f20a3e0f5a67f4133d9a42604618fc55cbba601f5
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x5fb00968834d782603b244e705a130058bf6cc4c0f53a1da98d5e392988db6aa,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,91075.17,224672.71,https://dexscreener.com/robinhood/0x5fb00968834d782603b244e705a130058bf6cc4c0f53a1da98d5e392988db6aa
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x64681aebfbf7e23c11772647beb192c8e1e19435db496d70a98239706347b59a,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,36.73,2.06,https://dexscreener.com/robinhood/0x64681aebfbf7e23c11772647beb192c8e1e19435db496d70a98239706347b59a
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x65aa622895c5b6872630099c1c56fb4a5f5f3cf973d0a1f18995d05941d5d10a,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,7188.75,150.9,https://dexscreener.com/robinhood/0x65aa622895c5b6872630099c1c56fb4a5f5f3cf973d0a1f18995d05941d5d10a
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x717b28f3c6b32522fabf2ee89a0c9d96ee7ce5a08ad7138b66589f40cb1504cf,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,4441.92,908.86,https://dexscreener.com/robinhood/0x717b28f3c6b32522fabf2ee89a0c9d96ee7ce5a08ad7138b66589f40cb1504cf
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x87b3b3555aecd2e2890fcaa244621bd4674bb52d619f51d133b149de0d817961,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1976.97,145.08,https://dexscreener.com/robinhood/0x87b3b3555aecd2e2890fcaa244621bd4674bb52d619f51d133b149de0d817961
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xd99169efe6b23a5f5253da3e820553c1deccf4e55e570783d328e6035b7569b9,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,37242.04,290257.23,https://dexscreener.com/robinhood/0xd99169efe6b23a5f5253da3e820553c1deccf4e55e570783d328e6035b7569b9
MRNA,0x00000000000000000000000000000000645f1b5c9e1a4a0e8fa96d05e16df733,0x43b07d15ce533bec5476d70c22a78a1b2b662155,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xe86f3250ce82b41751c7874a50a7c2d4169ecf4c350634ba875f68083523d600,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,43.23,20.99,https://dexscreener.com/robinhood/0xe86f3250ce82b41751c7874a50a7c2d4169ecf4c350634ba875f68083523d600
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,ramses,v3,0x8595c466e148ecc019183fa771c9670792143de7,CONTRACT_ADDRESS,THIRD_PARTY_DISCOVERY_ONLY,10539.46,51157.68,https://dexscreener.com/robinhood/0x8595c466e148ecc019183fa771c9670792143de7
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,uniswap,v2,0x79128f6d6ff4aff600e743a7dbc5a282e91b2099,CONTRACT_ADDRESS,MATCHED_CANONICAL_UNISWAP_FACTORY_RESULT,0,401.68,https://dexscreener.com/robinhood/0x79128f6d6ff4aff600e743a7dbc5a282e91b2099
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v3,0xeb60bcd1d920ad6e102690ccfc6fb488899e1510,CONTRACT_ADDRESS,MATCHED_CANONICAL_UNISWAP_FACTORY_RESULT,234188.02,823355.21,https://dexscreener.com/robinhood/0xeb60bcd1d920ad6e102690ccfc6fb488899e1510
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x34147f36f89c42a67f77601e612abdb1bd40869e53e8d0edd19705ae0499192d,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,39148.52,91910.89,https://dexscreener.com/robinhood/0x34147f36f89c42a67f77601e612abdb1bd40869e53e8d0edd19705ae0499192d
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x68315e35a963273c4b52a36a38ac109fed55e1305af0c925a256da787e63e387,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,9955.26,243.41,https://dexscreener.com/robinhood/0x68315e35a963273c4b52a36a38ac109fed55e1305af0c925a256da787e63e387
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x9194a557b6a6bb2236b49ea7e2bbccec5d3eeb705aef00903be4b3de1d949579,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,275965.91,1018132.04,https://dexscreener.com/robinhood/0x9194a557b6a6bb2236b49ea7e2bbccec5d3eeb705aef00903be4b3de1d949579
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x9b1819f46bee9b287f9a6fd7653e2332454f468809377e6f879ff622b7f06294,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,0.49,0,https://dexscreener.com/robinhood/0x9b1819f46bee9b287f9a6fd7653e2332454f468809377e6f879ff622b7f06294
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xd181a99bb09d0badcb04ce583f732feea5f8a11b3ab5691d8d1e17e4f469a441,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,305.61,12.43,https://dexscreener.com/robinhood/0xd181a99bb09d0badcb04ce583f732feea5f8a11b3ab5691d8d1e17e4f469a441
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xdd04fe28b7f5fcb07b492cfd434286ff1a54b12eaa69ff00a2807fa1f2adc6a8,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,72521.49,449353.15,https://dexscreener.com/robinhood/0xdd04fe28b7f5fcb07b492cfd434286ff1a54b12eaa69ff00a2807fa1f2adc6a8
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,up,v3,0x4230750b3c69ae6054a3f778d75adc2e9a27d70f,CONTRACT_ADDRESS,THIRD_PARTY_DISCOVERY_ONLY,47498.85,1371994.81,https://dexscreener.com/robinhood/0x4230750b3c69ae6054a3f778d75adc2e9a27d70f
MSFT,0x00000000000000000000000000000000307bb0113ca54f93adf80f4ff2bf681a,0xe93237c50d904957cf27e7b1133b510c669c2e74,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,up,v3,0x8701f90eaae8c8787258af54240595e1668cc876,CONTRACT_ADDRESS,THIRD_PARTY_DISCOVERY_ONLY,152.21,452.7,https://dexscreener.com/robinhood/0x8701f90eaae8c8787258af54240595e1668cc876
MTSI,0x000000000000000000000000000000000cd0e8a5e7c341e09f4532de2dc256b2,0xc93f4d80e268ab922e871bd169156c3cc41894e6,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x1ccbf9a13c43e5deaa2d7b0cbf86960f63152b3a5c9a10fe5a4f9a550cec167d,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,3713.47,409.65,https://dexscreener.com/robinhood/0x1ccbf9a13c43e5deaa2d7b0cbf86960f63152b3a5c9a10fe5a4f9a550cec167d
MTSI,0x000000000000000000000000000000000cd0e8a5e7c341e09f4532de2dc256b2,0xc93f4d80e268ab922e871bd169156c3cc41894e6,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x4113c01c4cd4e1b28c878f55d69e56f6f9de268076ffd30a18543e17ff7107fb,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,585,58.17,https://dexscreener.com/robinhood/0x4113c01c4cd4e1b28c878f55d69e56f6f9de268076ffd30a18543e17ff7107fb
